,Carcinoma_AGSCC_2_1.csv,Carcinoma_AGSCC_2_10.csv,Carcinoma_AGSCC_2_11.csv,Carcinoma_AGSCC_2_12.csv,Carcinoma_AGSCC_2_13.csv,Carcinoma_AGSCC_2_14.csv,Carcinoma_AGSCC_2_15.csv,Carcinoma_AGSCC_2_16.csv,Carcinoma_AGSCC_2_17.csv,Carcinoma_AGSCC_2_18.csv,Carcinoma_AGSCC_2_19.csv,Carcinoma_AGSCC_2_2.csv,Carcinoma_AGSCC_2_20.csv,Carcinoma_AGSCC_2_21.csv,Carcinoma_AGSCC_2_22.csv,Carcinoma_AGSCC_2_23.csv,Carcinoma_AGSCC_2_24.csv,Carcinoma_AGSCC_2_25.csv,Carcinoma_AGSCC_2_26.csv,Carcinoma_AGSCC_2_27.csv,Carcinoma_AGSCC_2_28.csv,Carcinoma_AGSCC_2_29.csv,Carcinoma_AGSCC_2_3.csv,Carcinoma_AGSCC_2_30.csv,Carcinoma_AGSCC_2_31.csv,Carcinoma_AGSCC_2_32.csv,Carcinoma_AGSCC_2_33.csv,Carcinoma_AGSCC_2_34.csv,Carcinoma_AGSCC_2_35.csv,Carcinoma_AGSCC_2_36.csv,Carcinoma_AGSCC_2_37.csv,Carcinoma_AGSCC_2_38.csv,Carcinoma_AGSCC_2_39.csv,Carcinoma_AGSCC_2_4.csv,Carcinoma_AGSCC_2_40.csv,Carcinoma_AGSCC_2_5.csv,Carcinoma_AGSCC_2_6.csv,Carcinoma_AGSCC_2_7.csv,Carcinoma_AGSCC_2_8.csv,Carcinoma_AGSCC_2_9.csv,Carcinoma_FAHNSCC_14_1.csv,Carcinoma_FAHNSCC_14_2.csv,Carcinoma_FAHNSCC_14_3.csv,Carcinoma_FAHNSCC_14_4.csv,Carcinoma_FAHNSCC_14_5.csv,Carcinoma_FAHNSCC_15_1.csv,Carcinoma_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_1.csv,Dysplasia-HG_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_3.csv,Dysplasia-HG_FAHNSCC_15_4.csv,Dysplasia-LG_FAHNSCC_15_1.csv,Dysplasia-LG_FAHNSCC_15_2.csv,Dysplasia-SFAAGSCC_13_1.csv,Dysplasia-SFAAGSCC_13_2.csv,Dysplasia-SFAAGSCC_13_3.csv,Dysplasia-SFAAGSCC_13_4.csv,Dysplasia-SFAAGSCC_13_5.csv,Dysplasia-SFAAGSCC_13_6.csv,Dysplasia-SFAAGSCC_13_7.csv,Dysplasia-SFAAGSCC_13_8.csv,Dysplasia_FAAGSCC_13_1.csv,Dysplasia_FAAGSCC_13_2.csv,Dysplasia_FAAGSCC_13_3.csv,Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_AGSCC_2_1.csv,Stroma_ad_Carcinoma_AGSCC_2_10.csv,Stroma_ad_Carcinoma_AGSCC_2_2.csv,Stroma_ad_Carcinoma_AGSCC_2_3.csv,Stroma_ad_Carcinoma_AGSCC_2_4.csv,Stroma_ad_Carcinoma_AGSCC_2_5.csv,Stroma_ad_Carcinoma_AGSCC_2_6.csv,Stroma_ad_Carcinoma_AGSCC_2_7.csv,Stroma_ad_Carcinoma_AGSCC_2_8.csv,Stroma_ad_Carcinoma_AGSCC_2_9.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4.csv
Carcinoma_AGSCC_2_19.csv,3050.602001127181,1284.509307806699,949.0520507105825,1618.0234952715823,875.9135604343621,1253.400382215188,1465.2588285062584,877.3993811855045,1263.5222900190272,1247.3209795368698,0,2812.4197775704765,1960.3914382761907,1802.076889539797,1604.521607,1474.6346457386242,1278.1171584817257,1282.7339760140983,1719.6206137230965,1880.5645670550584,1412.1504131606391,1348.2725037780313,2634.1893216258495,1127.7270887961017,760.4041013243299,1387.9528204960732,1579.0991929536428,1726.2997577525887,2508.930512846687,1607.521410751007,830.7742059,967.5181408113611,1863.6231600422009,859.1942236355624,1137.857798697315,842.7836617088844,1106.116631088804,860.5972225495609,825.3115124,1056.346657783683,1350.6445602938209,1540.0760862144828,1553.6916392210442,1294.1035666211483,973.0060268081139,2227.389668458842,2711.1332124886503,1311.6346337465804,2368.3618253242885,3344.5025741297954,3752.836438177963,1979.4306907627627,1889.0085124530249,1410.3219004018652,1763.9239640588758,2616.0680434188134,1928.1060090931717,1278.2696029180627,3296.1621057828374,2039.4166268225927,4128.593933338574,3740.7700666401215,4432.248360865084,1528.4429455377078,994.8029427091551,2803.757572514761,6111.603426856238,1625.0730660865622,5795.708472488102,3643.750934,2630.9870160286896,1935.6333344925335,1219.1564429846928,2435.154396193778,4216.258916115412,5657.810742161538,3332.9677802576666,3520.763768164942,3493.822313165268,3148.832444237815,5263.648951763515,1754.3502593786989,2996.477815018293,6371.135603886988,8881.105209081463,7560.952161227738,1582.6177447369041,5176.606241042785,8387.547749980105,6843.914013955256,6803.853266051549,6476.872903113274,6240.395531645356,6706.837067749144,6502.804733041222,3964.565160985164,3324.1759945179565,3986.639402865352,2903.398805048952
Carcinoma_AGSCC_2_2.csv,1185.919409395286,3181.3560514396763,2489.1032410460466,2519.0798163639224,2829.472480929601,2757.078846258506,3061.025626152066,2983.983019353021,3460.2786675922575,2749.3177514840986,2812.4197775704765,0,2456.756946077322,2914.311567020511,3006.458046231543,3213.4634504955243,3656.8528337568296,3514.808256475535,2427.4601441605328,2274.766626844549,2815.444432688985,2316.915181888916,1223.8251485282021,2845.7173143916602,2760.9609521390876,3495.268314986738,2173.763039301707,2209.683147487824,1782.2513422044483,2738.769029018532,2801.8436830923515,2445.0746093916964,1658.3972475842806,2895.0427889872735,3578.5266031240453,2881.761895865811,3329.833574279544,3137.9609993036097,2980.7204233226903,2939.1120919940313,3679.1264840540052,3781.2714133364625,3817.234644417474,2304.768764602247,3265.8501223310145,1131.7170926828535,1083.7476989117783,2931.8257040066205,1361.208967609416,1306.7821551567956,1586.4593207554356,1935.1275450501935,1532.9622100946472,1985.1022036295535,1648.5099824846184,1328.0744202478872,1577.578553407154,2819.400220666402,1306.3023470183805,1654.1121934090695,1969.3970368769276,1894.3260899865488,2334.3810648383514,1962.1501989977735,2502.7893835234368,4382.449201136746,4060.304123852854,2659.1253043501865,3728.1499025868534,1681.6071428377572,1143.1235221804338,1572.9147778523593,2102.434284654931,1175.4042336771784,2062.315999,3523.237068808663,4851.640240910969,4908.787715,4748.095423,2430.6455521720454,3989.387212454012,2363.033601,2068.292995246259,4619.497794218226,8166.035981622409,6200.675857637411,2732.643003088226,3222.9138749250783,7331.090793587071,5786.542861341462,5611.629255853864,5003.674144,4926.457007712375,5621.4311710511665,5308.792757283403,2433.3633184864384,4701.540878672613,5321.664083632455,4541.990045200952
Carcinoma_AGSCC_2_20.csv,2505.4666658740757,1661.4003565885214,1612.1970129598787,1002.3612752156419,1733.622271638286,1216.569814804962,1243.4083811453004,1933.1737523499564,2001.8408792848306,1170.0903113532681,1960.3914382761907,2456.756946077322,0,1067.037017061037,1174.960283,1527.1645914114672,2851.733896725952,2893.525855772862,1193.0708097603656,912.6791779087739,1227.5273809988332,1165.3964322012328,2097.168363920022,1432.981388,1796.8134289054035,3015.984764306779,1154.4159211606966,1059.0762454189264,1514.445473005061,1037.2060121159714,1850.215251262087,1955.5296987391719,1326.8905178997907,1781.842596,2600.1069062713673,1910.1723326609044,2073.3187410057776,1982.067923,1727.8383151367814,1657.112293004348,2921.0664812140512,3153.942309957769,3165.666789781568,1419.0413094635155,2447.022169799594,2093.2736368063765,2327.239045993617,1351.4455078324472,1930.7052164514928,2863.2698998284854,3183.464336987192,2253.4933962770197,1950.7541386644825,1467.9935076824254,1714.8730150152805,2620.2435914496386,1757.1793420084532,2554.788711204117,3028.028033098834,1589.1754131442854,3392.5676102492266,2884.519575,3605.9828298267876,1615.2771698641031,1579.5580116851277,4307.401059428389,5985.458135216767,2765.2984521796493,5668.057013246312,3502.136553307189,2433.7613688233564,1885.8496390341102,1517.147382929373,2304.0426647889976,3967.343500326276,5518.944478858249,4845.644065450111,4948.8512078657795,4909.590784171547,3532.2603570355263,5348.9215359100235,2828.7357166976544,3324.0074357444732,6307.938184014792,9139.564279902706,7684.223002198605,2669.4092269599455,4992.323062322994,8553.796461,7012.705865038061,6918.207766551882,6532.125075036316,6396.619551454818,6852.847062921944,6627.574819741433,4044.2279216511433,4768.992294890093,5434.5071813534105,4476.8856327332805
Carcinoma_AGSCC_2_21.csv,3090.1656901280758,1139.2618523206074,1667.780823952982,849.9483876348095,1692.5572581413344,913.0921241488313,836.1161310614572,1493.0464533886943,1528.3714207868268,935.8414841209857,1802.076889539797,2914.311567020511,1067.037017061037,0,793.6340482816679,967.1160850116526,2455.3282229478905,2557.274774713676,1093.165055363645,1060.750002593948,834.9453677468931,1207.2591922484364,2516.0555652005955,1058.5905677022242,1586.7396880222775,2734.9562171797083,1208.4612994450522,1228.4719128861052,1958.2433242898176,880.2629777259497,1489.863716,2019.1656103702696,1747.8651198170664,1479.0998544237043,2269.9451552444957,1709.9064024290233,1675.8111839290689,1605.855316986782,1523.8265270590784,1199.1500933097211,2497.610058362613,2727.1582598408268,2760.3352015377577,1309.437835082169,2068.6431721454383,2483.158933390569,2763.6587272340175,981.2996757442507,2313.2468700527743,3375.8803788991872,3682.059966354893,2529.1396011737543,2273.0655090802215,1732.9807759808602,2032.3457355872004,3016.7196462441593,2043.276424236822,2653.411086550256,3514.495591758908,1992.025527,3937.0027473856226,3391.4045377937537,4167.110795864127,1885.4781209672924,1531.9408075268038,4098.783898019337,6586.459776,2587.3210783852783,6255.122999132331,4031.6700296855574,2810.807432,2101.8720454736003,1496.9971346722918,2775.1391520127595,4534.373287587008,6128.841414027144,4634.167649468353,4785.813425863759,4756.864713312892,3938.1253313971265,5841.961484110784,3047.5750252433077,3693.294078908447,6914.308998176732,9490.322768843298,8170.925548,2782.952209779388,5591.777336,8993.109767,7414.602154554132,7368.468474234056,7043.756334323645,6814.808112803864,7318.596136241114,7074.240892468401,4566.8662429861115,4611.159303647796,5282.327320806112,4241.787056705976
Carcinoma_AGSCC_2_22.csv,3175.6426502392123,981.5080171761367,1518.9842836193195,950.1717243,1496.6821409698077,873.9220556021652,642.4278217496186,1386.282558293372,1303.9741782311412,863.8048024167526,1604.521607,3006.458046231543,1174.960283,793.6340482816679,0,783.0232882612077,2267.303169170354,2379.572348129832,1228.1934903006609,1224.329988,793.2414415,1225.431870279529,2653.156696959982,922.4613857,1418.7146142951158,2575.836457896398,1279.726459201123,1356.1805267101463,2167.4756871943723,796.9244530683588,1363.8598616312793,1841.9285103300829,1813.7981378667291,1318.370240301713,2015.3725435943559,1522.6742632135363,1489.050603999274,1423.649054155817,1316.7369084753498,1094.4238969032856,2322.7454084560336,2580.1650951934166,2616.0656523965854,1327.7575378510471,1926.899438614285,2479.067026788116,2870.370313923432,894.9269439,2412.0502352635854,3504.651924807181,3851.334487855893,2452.650263472727,2250.7956347069494,1679.003763612788,2061.413200211675,3023.2761111764485,2080.8394060952887,2447.9117980607803,3582.8856730207317,2071.7921835909733,4108.317269323159,3596.006845492887,4359.582363379035,1848.3988681428273,1428.6081224102782,3927.285520611879,6574.688038396105,2482.8718333066563,6249.7864431748985,4077.9564601916727,2857.028018112721,2168.801337331488,1450.5255054796621,2813.070166182617,4598.214220180135,6138.625887938154,4484.951705685456,4631.931185,4607.451314757357,3839.227340776289,5779.849443472845,2879.6913505754746,3609.3131364496935,6877.238149,9441.849036632528,8105.811008419234,2610.4077256735586,5608.464551894908,8935.923954717635,7376.05655,7323.955163726987,6999.465535616362,6770.4796438175645,7251.892725602088,7028.176351159335,4517.811372606653,4452.686846959511,5120.052511024325,4083.059086939639
Carcinoma_AGSCC_2_23.csv,3441.177630681024,670.7756461180916,1491.1958271758865,1158.7430329134186,1363.6870555465227,925.6419740078338,669.1181049962901,1040.0036198060616,916.4661457169238,882.3136871595583,1474.6346457386242,3213.4634504955243,1527.1645914114672,967.1160850116526,783.0232882612077,0,1877.3032139640434,2039.9217811602596,1369.0298917625644,1477.4759113687112,770.3546548055052,1293.8589126561028,2895.911537,756.9128614806341,1188.2455184448493,2262.8385163945677,1528.755461013935,1512.9947046023512,2419.3428439660297,957.6862391,1151.2769537468157,1730.9667138902914,2036.0163604824784,1058.4622326528022,1684.7149845492927,1326.1006142142007,1158.443887050613,1113.8349162144923,1168.6390061589982,804.5611867,1908.122298985814,2125.8727918774816,2206.6912643546393,1371.7657041117325,1580.526496156572,2689.0566931415474,3128.933214450391,782.3256044270096,2653.7009134962823,3766.124451043048,4075.622133163464,2572.630917380149,2343.9647416836883,1769.359017366005,2234.7655808244913,3193.873719519255,2239.592814074728,2268.9616642467663,3788.6338329919495,2278.896871315229,4403.750896633273,3879.390598594947,4678.913548,1915.438916659085,1353.006060775955,3644.2880772384915,6770.525723838158,2388.4541480073326,6442.401071598472,4304.5624683736405,3095.491480584351,2366.024343969652,1522.2156129712437,3004.7243557917127,4824.908531735081,6354.890085658464,4184.776018208417,4359.407216100364,4360.436216358564,3933.954757405329,5947.978362949063,2814.3366091968032,3751.158294822776,7051.415641647649,9440.443848,8186.8036878357725,2608.807894385538,5828.695235526863,9026.158689579688,7484.580904168974,7453.026151844596,7141.840390935807,6877.924583388755,7357.546508370269,7124.29135,4711.466968221241,4184.981894762978,4866.781811684347,3776.759350332829
Carcinoma_AGSCC_2_24.csv,3982.203200725635,1627.9733866656425,1750.1552448608782,2393.903120565683,1517.2310426412773,1944.3479588302598,2085.7585271545654,1215.8796217616114,1334.9646299972646,1926.6290046844993,1278.1171584817257,3656.8528337568296,2851.733896725952,2455.3282229478905,2267.303169170354,1877.3032139640434,0,671.5495236086955,2535.1327183907993,2739.1944454156965,2015.708554972468,2196.359725595449,3571.3173867780515,1708.1134587958816,1332.7062665922278,828.4074884,2467.1569782769393,2533.778098619929,3452.968427,2419.290209154981,1341.808739224178,1494.1245436191543,2842.763913277241,1324.000870512959,777.3157100381403,1246.9849772998882,1325.3201428507102,1098.345185354877,1387.7110934153384,1478.213133616224,612.3234162463464,634.6247653142964,654.7361837240048,2024.3901220721311,758.9269695537608,3077.8758535454854,3645.4683852177127,1814.372190267366,3296.308474199059,4248.491225083204,4681.448857231835,2778.1189867471335,2662.582915578323,2204.7532029396607,2696.9496424593876,3386.038011,2781.921359090977,1463.664872886666,4135.333771716208,2921.8544516265174,5059.660242741272,4681.244905101736,5391.234390778148,2342.5275649147643,1644.6370277204378,2112.899042577091,6720.678357854947,1866.2923646165673,6392.772979562553,4429.048428902289,3456.0766119219106,2723.1284440559166,1962.9591422725102,3307.4456996994777,4931.230880936799,6266.336236422777,2590.9216352502413,2840.681277347795,2907.873654651234,3663.2237788436887,5761.942903132656,2000.4083712746324,3655.899921334603,6957.254263691817,9098.551592620252,7942.683357972901,1914.8924047428843,5872.108235514022,8766.516656004898,7242.511677767897,7248.557050090287,6984.106033578286,6631.300089179092,7121.300625988584,6927.629157285189,4555.727689018382,2679.663442275844,3347.6699018177856,2138.3039784716825
Carcinoma_AGSCC_2_25.csv,3851.8481032572213,1775.5767885118255,1778.6060501517002,2452.3122734798303,1556.8550394136437,2000.7006509936682,2220.1976503330184,1336.636562531687,1585.3123896299462,2027.1059937053096,1282.7339760140983,3514.808256475535,2893.525855772862,2557.274774713676,2379.572348129832,2039.9217811602596,671.5495236086955,0,2588.7319821622254,2782.3654487882654,2124.0254354639433,2226.3323776042034,3448.2266333894454,1832.7866718191358,1472.0232330475112,707.2053619613454,2474.711230717273,2583.531231014241,3434.925127483514,2535.627309460654,1422.423883429759,1492.9912418805732,2810.849121,1454.0944631289267,942.0667818,1422.2374607270492,1464.6495165910846,1253.800561142266,1478.0624768741632,1591.6674510315208,784.1832418349276,723.8218497936709,721.7751087343842,2028.4009241988063,885.5922410631954,2936.0969365632427,3492.450389008976,1925.7504947765594,3218.903229028771,4088.6030460781976,4551.103071930363,2689.630982992881,2594.046401988512,2211.212972406873,2607.3585020389432,3247.699091515636,2723.083875608779,1400.6177497842991,3974.9130560984677,2859.9061792630264,4902.220391564917,4588.663484251045,5247.5352406266375,2309.047517870914,1687.7413670851843,1964.792936310054,6471.182180499248,1671.4895866050642,6142.450835966804,4185.460983987727,3303.6436837927813,2602.2861743963454,1906.3538860533051,3183.2878966709477,4695.273664968359,6032.423468177547,2429.0529228037035,2676.935634327128,2762.4230257992294,3444.6590510174738,5531.161708530772,1781.9124641307567,3440.712708248143,6693.936122075252,8968.606489,7764.679769117362,1661.7099284399674,5619.435337088083,8563.585824685746,7042.594800999218,7042.946005679464,6758.608046851844,6440.604812833892,6900.162121456327,6719.798236505439,4313.531343893369,2508.1598594519446,3160.319736520972,1960.2027450397898
Carcinoma_AGSCC_2_26.csv,2649.740070570757,1480.877175322006,1423.9534519509816,743.9651145656837,1649.393932,1004.8105886717641,1273.5560791803118,1530.3370977078878,1836.7484462237026,1142.906431001737,1719.6206137230965,2427.4601441605328,1193.0708097603656,1093.165055363645,1228.1934903006609,1369.0298917625644,2535.1327183907993,2588.7319821622254,0,797.5329843383049,1089.3150668263547,915.1506596230745,1959.4961590109265,1243.5102333749464,1553.9777638322262,2681.3676124954513,798.4940476,943.8501332,1451.531138424442,1159.8521682290336,1453.1727032951408,1791.1774485862707,1301.9908420645095,1521.325612821403,2370.414073675801,1660.629322,1833.7248503207945,1722.6820335693915,1552.7434295255555,1305.6672533699948,2547.6055193157463,2765.1608604563385,2815.3336246049575,952.8669965811567,2092.930061899331,1853.0076215229667,2180.252243764742,1224.9696982284472,1760.1587470198904,2841.520569847765,3097.149032984564,2188.106584106456,1873.2559620505594,1352.1546704503492,1453.919645652954,2383.4500960016626,1565.2020651803205,2480.637904164182,2923.2978811709286,1479.3803339335855,3511.2528750652714,2919.957800901058,3746.9190710581584,1437.2530737175189,1327.0492015668647,4002.862093172978,6164.1855682931555,2357.764299688303,5842.4233306388305,3569.7584319540288,2265.1605348474613,1669.1856822447699,1215.0381399834837,2195.4068173487753,4069.6777885267174,5675.038405930327,4534.578436860537,4675.975799772976,4617.0565304843885,3591.9675698386154,5548.081231006829,2711.868113129542,3294.406197807474,6559.878722101609,9360.373622709987,7934.022502704285,2461.670743531121,5196.341705684218,8796.717406,7193.205743167971,7116.469970570541,6745.471863352569,6569.979142133525,7079.949490352165,6847.413251817908,4145.010535645477,4487.950103208671,5145.440257749423,4165.715392331489
Carcinoma_AGSCC_2_27.csv,2460.6593657024787,1594.640074191717,1578.343688390891,783.2623131756371,1764.7096293189068,1101.3894580572705,1277.2743863081034,1747.619575585544,1956.6711675946933,1175.9125803724723,1880.5645670550584,2274.766626844549,912.6791779087739,1060.750002593948,1224.329988,1477.4759113687112,2739.1944454156965,2782.3654487882654,797.5329843383049,0,1182.286243354876,986.2512130628256,1841.2748826828258,1358.8899579008107,1690.7616646503618,2874.5048774047104,833.1939006840814,875.8767057644924,1323.8613181929416,1085.476203523165,1685.4326403038206,1921.4299382070167,1186.4108514291222,1686.8108954202994,2561.257084041071,1806.1296944825235,2035.5918558187245,1913.0231412677308,1710.9869501619971,1504.3901100065707,2778.3742005928007,2982.9059957598656,3043.3041096283787,1132.9712367584962,2295.335363226723,1842.4597308941752,2080.8551421230363,1287.7720160229749,1650.2709613957777,2688.887264714073,2967.6526646909933,2164.413588508863,1824.999147488224,1377.4164677806075,1443.7981390384634,2363.003184599977,1521.0184079837484,2536.217292647078,2810.5785675157144,1370.1025305472829,3300.1598802988906,2721.217682330507,3528.8830509809363,1403.2556642982422,1440.631954818307,4131.1018707167905,5991.422081653355,2515.670545131088,5685.632517465444,3424.4982586177975,2197.807436658953,1635.2259269490162,1297.7705471782347,2107.0915242674027,3902.7452146057644,5510.641377622726,4662.361219295058,4778.319951,4721.299696773052,3510.282291713068,5406.459457055164,2736.4428277482803,3242.144274802139,6379.467898,9204.774301113812,7747.182490489648,2482.5380779728216,5001.981519770426,8617.571953,7028.169484523028,6955.576445185541,6568.497232,6406.166408425962,6921.833011561175,6677.589482950398,4025.008583763128,4590.077845053123,5248.932147211665,4312.062539107322
Carcinoma_AGSCC_2_28.csv,2990.6340375739933,836.1723718,1336.8817090436382,872.7916987432928,1330.6720676880436,707.1813972,760.9391491344662,1130.542267104519,1162.4634435395942,663.6404163,1412.1504131606391,2815.444432688985,1227.5273809988332,834.9453677468931,793.2414415,770.3546548055052,2015.708554972468,2124.0254354639433,1089.3150668263547,1182.286243354876,0,1013.0674339331911,2499.6449301532484,736.5548273565101,1173.0043574328968,2289.795861836254,1171.8638773471616,1171.5923524826771,2035.8475477521345,864.6242895527109,1114.6772732398933,1593.7016652308732,1661.712550901948,1082.388602854388,1844.6837009971384,1283.5697126209784,1269.7430435475894,1184.9789917873106,1115.5920343141536,830.1622978591428,2064.7477336814195,2295.009147537958,2348.420385,1085.0975479838728,1656.3384367768053,2298.1737142885145,2722.4359551846305,684.7399031120124,2241.4918544316142,3333.7259568943286,3690.0418648150403,2234.573133098001,1967.7176858902621,1446.7273008957015,1862.6863345723934,2794.5261956263334,1877.9106351360958,2197.6668675642227,3389.2531997070264,1893.3912678743736,3970.598011666346,3488.5126397284857,4238.588814171278,1635.417878731256,1139.8565641824953,3671.688957943037,6360.477358553775,2238.1341249746206,6032.918099555895,3867.6251394173546,2679.2560052649264,1978.4956748592572,1198.3415840582481,2616.709941529447,4385.202675694958,5923.620443538788,4218.4797234888465,4376.960075,4364.788910917608,3593.068826933225,5605.526235859425,2645.4038400173204,3384.973359959574,6670.2357444696645,9233.826493,7903.757379561062,2370.905106,5398.8093016538805,8733.246973969124,7149.95867,7109.401118574501,6773.036766786156,6553.8190256668095,7048.591759075781,6811.4793653502775,4317.2661943300545,4206.865258458667,4887.412937549341,3818.3191768105544
Carcinoma_AGSCC_2_29.csv,2562.214996655104,1257.9566131628892,1146.7552676017913,841.134535,1313.8941547368672,956.0752484640726,1177.6616549802873,1291.225653509157,1525.966530797482,949.6602997780817,1348.2725037780313,2316.915181888916,1165.3964322012328,1207.2591922484364,1225.431870279529,1293.8589126561028,2196.359725595449,2226.3323776042034,915.1506596230745,986.2512130628256,1013.0674339331911,0,1977.9626633216963,1013.7546407470276,1149.9675162439003,2339.369004675598,914.1144353786173,990.3074268881458,1641.2774140563913,1020.9316040928816,1192.547343892094,1379.4888086392853,1215.7650024486481,1216.2610711195243,2001.60036,1302.0440790469786,1548.443974826248,1407.4095708234029,1234.8393905396726,1102.1852356573902,2242.1722191192785,2449.670646579562,2505.3073522711557,848.4107070777742,1783.3415013583315,1779.7376038261966,2171.314074319838,1077.7030608189662,1716.5325708605267,2826.7318469842958,3122.8300610445676,1982.2833139121067,1603.2824998602182,1054.4644774099347,1373.8936503424122,2295.3592706596496,1429.1571949829352,2028.4476329276463,2829.5662961403837,1431.9122173130752,3546.970369014577,3032.962914529064,3807.7393163563256,1152.8853036751564,1011.8349249705914,3696.646705695954,5974.577785473575,2207.037871339805,5657.122282771406,3381.0910612462812,2210.5473096139335,1551.4519162409808,1085.6682104307442,2114.110699752774,3909.0202249276244,5500.462946889062,4250.803417917042,4395.547395963275,4372.964562773465,3339.8388486256877,5332.972184285383,2339.123798112108,3056.261613,6336.666133469583,9123.910905198487,7694.171645810106,2142.4888507236187,4984.228826,8557.545319,6953.189885901448,6887.051367489641,6523.999046812856,6349.168853842899,6855.082736531032,6615.226668983376,3963.382911176507,4209.097610464943,4896.375208216654,3837.770863
Carcinoma_AGSCC_2_3.csv,1319.448352088316,2910.816053832314,2328.7020982589456,2054.873638584862,2671.987054371453,2393.638701718879,2716.9742976218595,2768.747646271404,3247.813469297919,2445.441603150496,2634.1893216258495,1223.8251485282021,2097.168363920022,2516.0555652005955,2653.156696959982,2895.911537,3571.3173867780515,3448.2266333894454,1959.4961590109265,1841.2748826828258,2499.6449301532484,1977.9626633216963,0,2584.190455923918,2600.567329529672,3460.090177,1770.1021257751415,1837.3502306906419,1200.6203961729484,2391.0460204524666,2590.867079866744,2399.4406624963162,1411.5747858890304,2684.5104154312503,3462.457051521309,2718.9136756019075,3130.421374737973,2960.1961947345235,2758.1810280130644,2676.5608310994653,3607.5979977977095,3726.981614993554,3775.6565767186416,1939.0867661737145,3136.116848798092,1055.8408173086746,974.1637064642949,2631.3351461103075,920.9493874794124,1349.0842656020616,1590.392764205287,2123.242397,1653.7315339720449,1791.2361264359965,1341.2865072647126,1337.1167760758535,1335.6727246573103,2948.6115139089393,1513.4702201366222,1232.6170098159153,1977.4578826298864,1659.6449018706587,2268.631295139444,1682.741671,2290.215405246135,4429.753124624646,4793.970217844432,2681.5575443366815,4457.832943481148,2218.9085138419964,1178.1683661093573,1359.8222466385964,1846.7039481521256,1204.1729637093713,2659.038208404392,4176.495926366141,4908.978175729689,4957.65005,4823.531882035277,2946.7737849365344,4636.873345335102,2612.6853572594387,2576.7869647643097,5342.117261364034,8734.246959326385,6936.662149480875,2751.437170439246,3881.486425367707,7962.654131739556,6385.618991919387,6251.986059809439,5698.160026755754,5625.5448978614195,6258.043610986952,5969.556145634277,3063.316339737175,4745.018946644087,5381.4761400095995,4583.237611160673
